lat,cdf
6.086,0.99875374
6.089,0.99875765
6.090,0.99876155
6.093,0.99876937
6.100,0.99877718
6.103,0.99878109
6.106,0.99878499
6.108,0.99878890
6.115,0.99879281
6.119,0.99880062
6.125,0.99881234
6.128,0.99881625
6.131,0.99882406
6.132,0.99882797
6.137,0.99883969
6.144,0.99884360
6.147,0.99885141
6.150,0.99885532
6.151,0.99885922
6.157,0.99886313
6.160,0.99886704
6.163,0.99887094
6.170,0.99887485
6.173,0.99887876
6.176,0.99888657
6.179,0.99889048
6.182,0.99890610
6.186,0.99891001
6.188,0.99891392
6.189,0.99891783
6.192,0.99892173
6.195,0.99892955
6.202,0.99894517
6.208,0.99894908
6.214,0.99895299
6.217,0.99895689
6.218,0.99896080
6.221,0.99896861
6.231,0.99897252
6.234,0.99898815
6.237,0.99899596
6.240,0.99899987
6.244,0.99900377
6.246,0.99900768
6.247,0.99901549
6.250,0.99902331
6.252,0.99903112
6.260,0.99903503
6.266,0.99903893
6.269,0.99904284
6.272,0.99904675
6.275,0.99905456
6.278,0.99906238
6.279,0.99906628
6.281,0.99907019
6.285,0.99907410
6.291,0.99907800
6.297,0.99908191
6.298,0.99908582
6.304,0.99909363
6.307,0.99910144
6.310,0.99910535
6.317,0.99912488
6.323,0.99912879
6.326,0.99913660
6.327,0.99914051
6.329,0.99914442
6.330,0.99914832
6.332,0.99915223
6.336,0.99916004
6.339,0.99916786
6.342,0.99917177
6.345,0.99917958
6.346,0.99918349
6.349,0.99918739
6.355,0.99919130
6.356,0.99919521
6.362,0.99920302
6.368,0.99922646
6.374,0.99923037
6.380,0.99923427
6.381,0.99923818
6.384,0.99924599
6.387,0.99924990
6.391,0.99925381
6.393,0.99926162
6.397,0.99927334
6.400,0.99928115
6.403,0.99928897
6.404,0.99929287
6.406,0.99930069
6.407,0.99930460
6.410,0.99931241
6.413,0.99931632
6.416,0.99932022
6.419,0.99932413
6.426,0.99932804
6.428,0.99933194
6.432,0.99933976
6.438,0.99934366
6.445,0.99934757
6.448,0.99935148
6.451,0.99937101
6.452,0.99937492
6.455,0.99937882
6.464,0.99939054
6.467,0.99939445
6.471,0.99939836
6.477,0.99940226
6.483,0.99941008
6.490,0.99941398
6.493,0.99941789
6.496,0.99942570
6.509,0.99942961
6.521,0.99943352
6.522,0.99943743
6.528,0.99944915
6.531,0.99945305
6.547,0.99946087
6.550,0.99946477
6.553,0.99946868
6.556,0.99947649
6.560,0.99948431
6.570,0.99949212
6.576,0.99949603
6.579,0.99950384
6.589,0.99951165
6.592,0.99951556
6.595,0.99951947
6.602,0.99952337
6.611,0.99952728
6.617,0.99953119
6.621,0.99953509
6.624,0.99953900
6.627,0.99954291
6.640,0.99954681
6.646,0.99955463
6.649,0.99955854
6.650,0.99956244
6.653,0.99956635
6.656,0.99957416
6.659,0.99958198
6.662,0.99958979
6.669,0.99959370
6.676,0.99959760
6.685,0.99960151
6.688,0.99960932
6.701,0.99961323
6.704,0.99961714
6.707,0.99962886
6.710,0.99963276
6.720,0.99964058
6.730,0.99964448
6.736,0.99964839
6.739,0.99965230
6.746,0.99965620
6.749,0.99966011
6.784,0.99966402
6.790,0.99966792
6.791,0.99967183
6.810,0.99967574
6.813,0.99968355
6.816,0.99969137
6.825,0.99969527
6.835,0.99969918
6.842,0.99970309
6.845,0.99970699
6.851,0.99971090
6.864,0.99971481
6.867,0.99971871
6.915,0.99972262
6.925,0.99972653
6.944,0.99973043
6.956,0.99973434
6.969,0.99973825
6.976,0.99974606
7.002,0.99974997
7.027,0.99975387
7.056,0.99975778
7.072,0.99976169
7.075,0.99976559
7.091,0.99977341
7.097,0.99977731
7.107,0.99978122
7.194,0.99978513
7.212,0.99978903
7.245,0.99979294
7.472,0.99979685
7.584,0.99980075
7.673,0.99980466
7.693,0.99980857
7.798,0.99981248
7.808,0.99981638
8.086,0.99982029
8.614,0.99982420
8.999,0.99982810
9.539,0.99983201
9.792,0.99983592
9.805,0.99983982
10.938,0.99984373
11.034,0.99984764
11.097,0.99985154
11.360,0.99985545
11.671,0.99985936
12.080,0.99986326
12.151,0.99986717
12.262,0.99987108
13.389,0.99987498
13.626,0.99987889
13.968,0.99988280
14.307,0.99988670
14.406,0.99989061
14.483,0.99989452
14.502,0.99989842
14.579,0.99990233
14.643,0.99990624
14.820,0.99991014
15.360,0.99991405
15.385,0.99991796
15.862,0.99992186
15.881,0.99992577
15.930,0.99992968
16.131,0.99993358
17.002,0.99993749
17.664,0.99994140
17.959,0.99994531
18.077,0.99994921
18.160,0.99995312
18.336,0.99995703
18.496,0.99996093
18.944,0.99996484
19.053,0.99996875
19.110,0.99997265
19.363,0.99997656
19.459,0.99998047
19.491,0.99998437
19.882,0.99998828
19.962,0.99999219
20.442,0.99999990
