lat,cdf
9.90,0.99967493
9.92,0.99967766
9.93,0.99968313
9.94,0.99968859
9.95,0.99969679
10.00,0.99969952
10.01,0.99970225
10.02,0.99970771
10.03,0.99971044
10.06,0.99971318
10.08,0.99971864
10.09,0.99972410
10.10,0.99972683
10.11,0.99972957
10.12,0.99973230
10.13,0.99973503
10.14,0.99974049
10.16,0.99974596
10.17,0.99975688
10.18,0.99976235
10.19,0.99976508
10.20,0.99976781
10.23,0.99977054
10.24,0.99977600
10.26,0.99978420
10.27,0.99978693
10.30,0.99978966
10.40,0.99979239
10.44,0.99979513
10.45,0.99979786
10.46,0.99980059
10.48,0.99980332
10.55,0.99980605
10.56,0.99980878
10.59,0.99981152
10.61,0.99981698
10.68,0.99981971
10.72,0.99982244
10.74,0.99982791
10.76,0.99983064
10.77,0.99983610
10.79,0.99983883
10.82,0.99984156
10.83,0.99984430
10.84,0.99984703
10.85,0.99984976
10.87,0.99985249
10.90,0.99985522
10.96,0.99985795
11.03,0.99986069
11.05,0.99986888
11.09,0.99987161
11.14,0.99987434
11.17,0.99987708
11.22,0.99987981
11.24,0.99988254
11.27,0.99988527
11.32,0.99989073
11.34,0.99989347
11.35,0.99989620
11.42,0.99989893
11.44,0.99990166
11.52,0.99990986
11.54,0.99991259
11.68,0.99991532
11.69,0.99991805
11.71,0.99992078
11.76,0.99992351
11.85,0.99992625
12.19,0.99992898
12.24,0.99993171
12.32,0.99993444
12.42,0.99993717
12.62,0.99993990
12.84,0.99994264
12.96,0.99994537
12.99,0.99994810
13.02,0.99995083
13.04,0.99995356
13.31,0.99995629
13.32,0.99995903
13.83,0.99996176
13.92,0.99996449
14.02,0.99996722
14.32,0.99996995
14.52,0.99997268
16.04,0.99997542
16.21,0.99997815
17.18,0.99998088
17.36,0.99998361
21.79,0.99998634
23.19,0.99998907
23.31,0.99999181
24.21,0.99999454
25.15,0.99999727
25.43,0.99999990
